Doctor ID,First Name,Last Name,Gender,Hospital Affiliation,Specialization,Qualifications,State License Number,Contact Information,Availability,Permissions,Department,Biography,Ratings
eae2025e-8233-4e23-9ff3-334b91b15f5d,Keith,Carter,Male,Royal London Hospital,Psychiatry,"MRCP, PhD",50609800,iparker@outlook.com,No,Read-Only,Surgery,"Amet quam totam repellat molestias consequatur labore.
Sunt iusto cum laudantium quia. Ipsum veritatis vel. Eius eos rerum consequuntur atque dolor.
Molestiae voluptate eveniet.",4.68835725
637e0edc-5b6e-4ae7-a620-81434fbaecc0,John,Townsend,Male,St Mary's Hospital,Cardiology,FRCS,6947508,gregorydunn@hotmail.com,Yes,Read-Write,Pediatrics,"Necessitatibus dolorum accusantium cumque asperiores laudantium perspiciatis laudantium. Provident porro adipisci quod sapiente.
Atque magnam occaecati exercitationem. Eaque officiis id harum autem.",3.457884548
27460f22-403d-4f83-a859-890cd670f668,Simon,Miller,Male,Royal Liverpool University Hospital,Cardiology,"PhD, MBBS, MSc",61640500,sevans@davey.com,Yes,Read-Write,Surgery,Dolorum incidunt cumque iste praesentium deleniti eum recusandae. Consectetur ullam aut architecto.,1.388054051
753c7c99-032f-46ca-b0d9-c2aa8f837ef7,Tina,Ellis,Female,King's College Hospital,Neurology,"MSc, MD",51908198,kjones@smith.com,No,Admin,Cardiology,Illum iste sunt cupiditate voluptatibus inventore labore. Facilis tempore autem doloremque distinctio. Tempore quis laboriosam aliquam suscipit. Hic nobis occaecati perferendis.,2.701649992
bd30291a-55fe-408e-943e-2e04bdd7d19b,Stephen,Harris,Other,Royal Liverpool University Hospital,Pediatrics,"MSc, FRCS, BSc",3996411,oallen@john-roberts.com,Yes,Admin,Neurology,"Ea tempore voluptate modi. Enim quisquam error nostrum rerum.
Magni assumenda non fugit quisquam veniam. Commodi nesciunt magni eveniet.",1.594074476
2284b7a4-47e7-4593-8b58-85ca0bb2c3f0,Ashley,Begum,Female,St Mary's Hospital,Psychiatry,BSc,21283379,holmesleon@yahoo.co.uk,Yes,Read-Only,Surgery,"Laborum fuga dolorem. Ea quisquam corrupti magnam reiciendis a.
Nemo ducimus ea ex odio. Et eligendi maxime nulla eum unde.
Aliquam quia delectus quisquam. A vel praesentium non.",1.719092872
7b59051b-f400-48d7-831d-5a973d792fa1,Adrian,Murphy,Other,King's College Hospital,Orthopedics,MSc,46308871,graeme03@hotmail.com,Yes,Admin,Surgery,"Assumenda recusandae laudantium earum placeat rem voluptas in. Debitis nemo quae facere rem totam architecto.
Saepe eligendi alias iste vel. In unde eum ipsa. Sed quo repudiandae nemo vero pariatur.",2.442058214
ac642b4c-49b2-4ded-9c31-d9b25a2b745b,Jane,Gordon,Female,King's College Hospital,Cardiology,"MSc, BSc",32671331,brianevans@yahoo.com,No,Read-Only,Cardiology,Sequi tempora accusamus neque quos rem facere voluptatum. Numquam velit atque mollitia. Eaque est officiis praesentium cum rerum. Pariatur adipisci amet aut praesentium numquam earum.,2.589743196
e456697c-f268-4baa-971c-702d5bf49c04,Emma,Murray,Female,Manchester Royal Infirmary,Pediatrics,MSc,26764938,paul88@outlook.com,Yes,Admin,Orthopedics,"Quo beatae ipsum. Consequuntur mollitia maiores placeat sapiente. Nostrum debitis non dolores.
Alias ullam qui consequatur consequatur. Animi placeat facere maiores facere optio totam quis.",3.072640956
21e15094-9efe-4464-9a90-f534a23d4c9d,Hayley,Patel,Other,King's College Hospital,Cardiology,MBBS,8627920,chandlerabdul@bowen-williams.biz,Yes,Admin,Pediatrics,"Quaerat rerum veritatis mollitia. Cum enim animi optio commodi non blanditiis.
Eveniet suscipit at culpa. Odit deleniti impedit nulla repudiandae quod quam reiciendis.",2.931659104
bf9cc545-6355-48f7-8f6f-a985b732d46f,Richard,Townsend,Female,Royal London Hospital,Pediatrics,"MRCP, PhD",46977965,connorbell@hotmail.co.uk,Yes,Admin,Pediatrics,Incidunt quam recusandae commodi. Facere fugit incidunt tenetur cumque. Id vitae asperiores enim ea enim debitis.,1.248669055
14aa451c-a69c-4b85-9432-f8db6a174c1c,Terry,Thomas,Other,St Mary's Hospital,Orthopedics,"BSc, MRCP, FRCS",83148835,rhys84@hotmail.com,Yes,Read-Only,Orthopedics,Laboriosam doloremque voluptate consequuntur. Minima optio animi magni veniam vero eos. Debitis hic corporis sed odio.,3.950418231
b2d650af-313b-42b7-9836-31890063e42f,Julia,James,Male,Manchester Royal Infirmary,General Surgery,"FRCS, MRCP",43864465,ulewis@yahoo.com,Yes,Read-Only,Pediatrics,"Necessitatibus quis porro maxime eaque expedita. Hic est quibusdam error.
Laborum voluptatem dolor. Earum consequatur aliquam fugit consequatur tenetur. Nihil in minima expedita magnam nemo.",1.428683695
391cf046-3d4a-4d51-a8fa-fd04559b5975,Bradley,Green,Female,Manchester Royal Infirmary,Pediatrics,MBBS,53144313,oball@kelly-storey.org,Yes,Read-Write,Orthopedics,Impedit atque eaque commodi sunt sequi magnam porro. Placeat aliquam quam eius delectus.,3.348046753
b5d97ef7-60ef-4471-b2b8-ff39a32c9b6f,Graham,Bailey,Female,Queen Elizabeth Hospital,Neurology,"FRCS, MD",68253673,westcarolyn@hotmail.co.uk,Yes,Read-Only,Orthopedics,Nobis ex vero harum aliquid voluptatum excepturi. Minima in nam nisi expedita quidem cum repellendus. Nisi ipsam nostrum veritatis repudiandae eaque id dolores.,2.421954472
dfe1b307-9172-4f0a-ac7c-8803e01bbf50,Rita,Herbert,Female,Royal Liverpool University Hospital,Cardiology,FRCS,48561977,tony94@yahoo.co.uk,Yes,Read-Write,Psychiatry,"Minus ex iure excepturi deserunt quidem. Nam labore eius. Aut voluptatem ea explicabo.
Veniam quos minus repellat deserunt.",2.96575183
df26f517-66fa-4989-8813-5d586a1689ad,Deborah,Winter,Other,King's College Hospital,Pediatrics,"MD, FRCS",12184406,greenbarry@hotmail.co.uk,Yes,Admin,Cardiology,Vitae earum ipsum aliquid accusamus non quia. Porro est animi impedit sint.,1.341971219
c5adf681-6b10-453a-9145-de05b3ab1b2c,Carly,Johnson,Female,Royal London Hospital,Orthopedics,"MRCP, MD",63092066,esharpe@yahoo.com,Yes,Admin,Pediatrics,Sit non nihil reprehenderit beatae ipsum. Consequuntur ut dolor qui dignissimos.,4.802193774
2a69acc7-0bf9-40ef-b581-6b74a985ab61,Rosemary,Bryan,Other,Queen Elizabeth Hospital,Psychiatry,FRCS,56604799,antony38@burke-oconnor.com,Yes,Read-Write,Surgery,"Impedit ullam natus iste quaerat pariatur consequuntur. Reprehenderit ipsa ducimus culpa pariatur. Repellendus fugiat repellat excepturi sit consequatur architecto illo.
Sequi fugiat illo debitis.",3.127571525
b3969057-425c-4200-905a-da6b720299e3,Eric,Wright,Other,Royal London Hospital,General Surgery,"PhD, BSc, MBBS",1029832,catkinson@hotmail.co.uk,Yes,Read-Write,Cardiology,"Vel tempore odit. Ducimus ad aut sit quaerat.
Corporis qui porro error exercitationem adipisci. Illo excepturi dicta corporis magnam nobis. Sed in deleniti.",1.953513808
e28bc9ff-870f-484c-b244-f536285e25b4,Anthony,Thompson,Other,Queen Elizabeth Hospital,Orthopedics,"MD, PhD",56284731,patrickrichardson@outlook.com,Yes,Read-Write,Psychiatry,Odio officia repellat eveniet dolore. Laboriosam neque ab nesciunt quaerat exercitationem.,3.032390901
9a9e4310-8fb8-4bab-a875-4cd37cbd7025,Rhys,Brooks,Other,Queen Elizabeth Hospital,Psychiatry,"PhD, MRCP, MSc",42933200,louisfaulkner@gmail.com,Yes,Admin,Cardiology,Commodi dolorem repellat cumque. Aliquid libero reprehenderit quia repudiandae nisi. Necessitatibus maiores aperiam ullam sequi ad.,4.662424199
09f6048f-e245-4460-8004-884cc167733f,Amy,Grant,Female,St Mary's Hospital,General Surgery,"MBBS, MSc",74480679,tonyclark@white.com,Yes,Read-Only,Neurology,Amet ipsam aperiam veniam provident ab dolore unde. Temporibus iure a laborum quo voluptatem animi odio. Atque molestias saepe ullam. Exercitationem laboriosam nostrum ipsum.,2.594456892
d675ebf7-4fe3-4c9a-9371-0f577e9cf84f,Matthew,Brown,Male,St Mary's Hospital,Psychiatry,"BSc, PhD, MD",20208651,benjamindawson@jones.com,No,Read-Only,Pediatrics,"Veniam aspernatur itaque at placeat occaecati.
Sed laboriosam ipsam accusamus ex dolores explicabo pariatur. Esse eos iusto. Suscipit quam at tempore.",2.863379275
d29dc5df-cf1d-4110-8cc3-6d8c77863fe5,Anthony,Cox,Other,St Mary's Hospital,Orthopedics,"MD, MBBS",50783460,charlesrichards@gmail.com,Yes,Read-Write,Psychiatry,Minima ad esse suscipit assumenda. Praesentium fuga asperiores amet. Molestias hic sit delectus quae veniam. Illum labore nulla velit corrupti.,1.872758035
6a46721a-cffa-4cdd-b963-a7efe00111e5,June,Kirk,Female,Queen Elizabeth Hospital,Cardiology,BSc,67723188,cbegum@riley-davison.co.uk,Yes,Read-Only,Surgery,Iure quis recusandae architecto iusto. Molestias atque laborum inventore repellat nesciunt sunt. Blanditiis quia doloribus similique.,2.226091272
f689a4a5-ffda-4336-8c6e-90373020da5c,Tracey,Warner,Male,Manchester Royal Infirmary,Psychiatry,"FRCS, PhD",18386543,roytaylor@stewart-hill.co.uk,Yes,Admin,Cardiology,Maiores voluptatibus iusto eius aspernatur maiores. Assumenda in sint repudiandae esse nam. Provident quisquam exercitationem aperiam.,4.22062435
d663049d-155e-48b1-ba83-ada4a2121ac5,Wayne,Ellis,Other,Royal Liverpool University Hospital,General Surgery,"MRCP, MD, BSc",90541992,hugheskerry@yahoo.co.uk,Yes,Admin,Orthopedics,Fugiat delectus eius nihil porro. Voluptas unde accusantium nobis quia occaecati nostrum animi. Eius quod fugiat labore doloremque occaecati aut neque.,3.876571902
03c54c71-fca0-4536-a169-df82b9bdee2d,Yvonne,Jenkins,Other,Royal London Hospital,General Surgery,"PhD, MBBS",17075462,nscott@hotmail.com,No,Read-Only,Orthopedics,Dolorum quia aliquam ex. Dolore unde tenetur voluptatibus minus. Aut eligendi deleniti ipsa numquam unde.,4.308197344
6ae04d52-adb3-48cb-b315-8c0c66dd7794,Geraldine,Benson,Female,King's College Hospital,Cardiology,"FRCS, BSc",8226349,ostokes@webb.com,Yes,Admin,Pediatrics,"Quidem libero vitae sapiente in. Officia est velit eveniet aut iste nobis cupiditate.
Fugiat laborum doloremque veniam. Voluptas aperiam commodi molestiae quidem. Eligendi a magnam sed.",1.673130103
03a89879-36a9-4d74-80de-59f550f0fc2b,Joel,Lawson,Female,King's College Hospital,Neurology,"BSc, MD",89003095,edward09@bond.info,Yes,Read-Only,Pediatrics,"Nemo sapiente ea accusamus libero odit. Corporis velit saepe blanditiis ipsam nesciunt. Fugiat in eum iure.
Vero unde nesciunt. Sequi ipsam ab tempore asperiores.",2.136797571
faf1501b-009a-415b-8137-8be5b7a28e0a,Jane,Spencer,Female,King's College Hospital,Cardiology,"FRCS, MRCP",47944855,stewart73@lewis.com,Yes,Read-Only,Psychiatry,"Ullam fugit enim eligendi earum atque. Architecto aliquid consequatur. Tempore molestias id nihil cupiditate ea molestiae.
Praesentium dolores nam dolores magnam officiis numquam minima.",1.172444683
9cb017c1-8741-4e91-acfe-bb4bd29e8693,Carol,Jones,Male,King's College Hospital,Orthopedics,"FRCS, MRCP, MSc",21781122,hartanna@gmail.com,Yes,Read-Write,Orthopedics,"Tempore explicabo ab culpa iure. Natus fuga fugit molestiae. Unde tempora illo mollitia optio.
Quam maxime nesciunt. Harum repellat porro consequuntur aliquid dignissimos eius.",2.527651206
9bbd750d-1e70-4c52-b0c1-fb6a19086515,Janice,Francis,Other,St Mary's Hospital,Cardiology,"FRCS, PhD",56384554,crosselliot@outlook.com,Yes,Read-Only,Surgery,Mollitia facere deserunt qui corporis iure velit. Reprehenderit quibusdam incidunt dolorum.,2.777013904
4d6b234f-dfa7-46ed-b2d1-f81ba636425c,William,Jones,Female,St Mary's Hospital,Pediatrics,MBBS,80816196,whewitt@gibbons.net,No,Read-Only,Orthopedics,"Necessitatibus voluptatem fugiat debitis. Sunt commodi numquam similique.
Distinctio iure suscipit quidem autem commodi. Aperiam magni ad aut dignissimos.",1.118317637
2ea60b99-fa7f-48bf-b044-284a47acf2f6,Katie,Taylor,Male,St Mary's Hospital,Cardiology,"MSc, PhD",71172626,daviesross@stephenson.co.uk,Yes,Admin,Orthopedics,Soluta minima placeat ratione. Ea voluptatum mollitia iusto cum nobis iste. Numquam eum ratione corporis dolorem nihil quaerat optio.,1.899958228
ec3aa314-da9b-4017-b9c1-47c719a5711b,Joanna,Scott,Male,King's College Hospital,Neurology,"MBBS, FRCS",80564421,samuel51@gmail.com,No,Read-Write,Surgery,"Repellat doloremque nihil saepe. A amet soluta maxime reprehenderit corrupti. Nisi eius culpa saepe quasi.
Nisi possimus dolorem autem.",3.314648551
0597aab6-14d3-4dbc-a0ac-f4c9658de17e,Jacob,Wood,Other,St Mary's Hospital,Pediatrics,MD,97859380,kimlewis@yahoo.com,Yes,Admin,Pediatrics,Aut quod veritatis enim aut. Facere magnam delectus perferendis libero reiciendis voluptatibus eos. Accusantium enim omnis dicta aspernatur.,3.577096466
ccc14d51-73f6-40d8-a9f4-1cc04653a560,Chelsea,Thompson,Female,Queen Elizabeth Hospital,General Surgery,MRCP,37862880,ryan38@yahoo.com,Yes,Read-Only,Pediatrics,Impedit consectetur voluptatem modi. Voluptate deleniti at mollitia esse debitis autem. Quidem tempore aut.,2.039340282
41a93f90-dc82-4527-9da3-b7e2cad6e514,Scott,Warner,Male,Manchester Royal Infirmary,Psychiatry,MSc,34834085,moorericky@outlook.com,Yes,Read-Only,Psychiatry,Quaerat hic sed quam sapiente praesentium. Odio dolores nobis accusamus.,1.140669197
d138d150-8557-416a-a750-2a812227d96d,Carly,Davis,Female,King's College Hospital,Psychiatry,MD,46203943,lynne93@gmail.com,Yes,Admin,Neurology,"Minima deserunt at asperiores. Officiis quisquam reprehenderit.
Officia nostrum nobis neque. Officiis modi eligendi quia illum.",3.591039102
1d77ce40-58d8-4776-a51a-d4f3a699bae0,Gavin,Elliott,Male,King's College Hospital,Psychiatry,"MBBS, FRCS",74006680,samantha72@yahoo.co.uk,Yes,Read-Write,Cardiology,Eveniet error atque provident voluptas explicabo. Odit ipsam occaecati odit ratione cupiditate nostrum. Necessitatibus dolores vitae saepe quaerat.,3.878306062
d9ead926-4745-4d9e-a789-6389df3277fd,Joan,Oliver,Other,Royal London Hospital,Neurology,MBBS,21563468,albertdonnelly@shepherd.org,Yes,Admin,Psychiatry,"Itaque rem dicta quam praesentium debitis quibusdam. Pariatur accusantium at pariatur natus. Repellendus harum assumenda facilis suscipit error ex.
Eius iste incidunt. Placeat ipsum cupiditate.",2.05512695
34ab18fd-0a68-488e-8ad4-041504c14982,Leslie,Clarke,Other,Queen Elizabeth Hospital,Orthopedics,"FRCS, MRCP",59215306,rita88@gmail.com,No,Admin,Orthopedics,Esse doloribus officia cumque eius fugiat. Vitae enim excepturi eius repellat corrupti nesciunt. Cumque quia suscipit accusantium ipsam possimus.,2.799037284
50910bdc-8ef0-46d4-8279-b14dae55cdff,Craig,Johnson,Male,King's College Hospital,Pediatrics,FRCS,64538399,clairewood@yahoo.co.uk,Yes,Read-Only,Surgery,"Nam cupiditate inventore perferendis. Vel eligendi excepturi delectus vitae blanditiis.
Voluptatum fugiat rerum repellendus. Modi repellat sed eveniet blanditiis.",4.232517137
914591ae-f03d-466a-9dec-c06af24dfdd8,Melissa,Hayward,Female,St Mary's Hospital,Pediatrics,MBBS,90733422,jake25@white.com,Yes,Read-Only,Psychiatry,Explicabo explicabo odio quisquam perspiciatis nisi alias distinctio. Natus iure officia libero perspiciatis quae deleniti similique.,2.196269924
d8ab0b30-0ac0-4f0d-9974-c146e8ec01b3,Pauline,Elliott,Female,Royal Liverpool University Hospital,General Surgery,"BSc, MD",73013666,dtucker@dawson-sims.biz,Yes,Read-Write,Surgery,Dolorum magni aperiam autem. Eligendi omnis id eius illo.,3.029927677
9b8b71a1-b38a-45fb-b611-64cebfc74ca9,Gerard,Fisher,Male,Queen Elizabeth Hospital,General Surgery,"MSc, MD, BSc",2944093,joneslydia@gmail.com,Yes,Admin,Pediatrics,Quae harum iure saepe omnis libero. Quam numquam facilis officia iste. Mollitia earum voluptatibus atque aliquid odio quisquam error. Nulla pariatur exercitationem quia.,4.608391887
a4e695c9-b65d-4226-be96-9cf3a7c5cb87,Max,Green,Female,St Mary's Hospital,Orthopedics,"MD, BSc, MBBS",47619517,tomhudson@wade.biz,Yes,Admin,Neurology,"Incidunt laborum cumque adipisci voluptas. Iusto voluptas accusamus enim. Provident atque perferendis itaque dignissimos soluta porro.
Ipsam magni cupiditate. Reprehenderit ad error provident.",3.811438453
6f790959-a3e0-4b3b-b56b-0715e7180322,Howard,James,Other,St Mary's Hospital,Orthopedics,"BSc, MRCP, MSc",53990157,khardy@foster-watson.com,Yes,Admin,Pediatrics,"Voluptates minus ipsum neque nulla magni. Magnam fugit recusandae consequuntur illo fugit sint. Cumque officiis beatae aut odio harum.
Vel eum nam aspernatur quae odit sequi facere.",4.796012089
2da44da1-89b5-4368-9f14-c6125f58d5b5,Phillip,Owens,Female,St Mary's Hospital,Cardiology,"MBBS, MRCP",34410196,leslie83@hurst.com,Yes,Admin,Orthopedics,Eaque maiores similique rem deserunt maxime. Illum assumenda tenetur amet. Quasi occaecati nihil.,2.145595434
4a814d53-964d-4b77-a025-f0ae35354579,Sophie,Hyde,Female,King's College Hospital,General Surgery,"FRCS, MBBS",37378687,cwatts@yahoo.com,No,Admin,Cardiology,"Commodi similique tempora molestiae itaque.
Similique adipisci aliquam distinctio. Distinctio consectetur ad sit distinctio. Accusantium distinctio laboriosam culpa facilis est.",1.368594324
4578bab3-26a9-4465-a371-ea2c0247145f,Lydia,Austin,Male,Royal Liverpool University Hospital,Orthopedics,MRCP,22087165,qhayward@gmail.com,Yes,Admin,Orthopedics,"Aliquid dicta veniam facere. Et repellat aspernatur ab blanditiis modi perferendis.
Laborum modi minus corporis nam eligendi. Nihil sint voluptatem quibusdam labore commodi laboriosam qui.",3.64375977
5e00ea6d-ca24-4e4d-9667-2017555a4085,John,Moore,Other,Royal London Hospital,Neurology,"MBBS, MSc, MD",21995793,jade89@hotmail.com,Yes,Admin,Psychiatry,"Dolorum blanditiis inventore. Assumenda nemo sunt.
Nam perferendis corrupti repudiandae.
Hic modi veritatis eum temporibus. Eum saepe quidem enim.",2.460137047
c787ddfb-5697-417c-97fd-3736b7ef941c,Heather,Bradshaw,Female,Royal London Hospital,Orthopedics,"BSc, PhD, MRCP",76024484,carly07@doyle-scott.com,Yes,Read-Write,Orthopedics,Nostrum animi exercitationem. Adipisci ut eveniet soluta tenetur quisquam. Molestias odio modi laudantium est unde eos assumenda.,1.659590303
4505f4f6-0a8c-46c7-8921-5f4f9edb95f2,Lee,Gilbert,Other,Royal Liverpool University Hospital,Psychiatry,MRCP,69071747,alisally@gmail.com,Yes,Read-Write,Surgery,"Soluta incidunt similique ipsum asperiores.
Aut expedita facilis sapiente quis. Eum tempore saepe ipsam nihil illo. Alias asperiores excepturi beatae.",1.486739096
955d0e77-fb5e-4866-a640-211e29f2c3c7,Judith,Parkes,Male,St Mary's Hospital,Orthopedics,"BSc, MD",85791436,holmesannette@farrell.org,Yes,Read-Only,Psychiatry,Eos corporis quae veniam unde tempore. Earum facere incidunt tempora incidunt quo. Mollitia magni doloribus aut soluta quos.,3.393338848
fd42f697-6511-4656-9c64-60364a1eb1b7,Brian,Sullivan,Male,Manchester Royal Infirmary,Neurology,"BSc, MRCP, MBBS",75727514,stewart07@gmail.com,Yes,Read-Only,Neurology,Rem suscipit repellat iure asperiores commodi tempore. Quae earum at ullam nesciunt distinctio officia facilis. Itaque nulla vel expedita sint voluptas odit.,1.852600618
1d69d9fc-4b1c-48bd-a130-260c8c69778f,Mark,Green,Other,Royal London Hospital,Cardiology,"PhD, MD, MBBS",93928412,fhall@taylor.com,Yes,Read-Only,Psychiatry,Odit at eligendi quas blanditiis. Laboriosam maiores eveniet harum occaecati eveniet ullam voluptatem. Consequatur itaque voluptates.,4.911113971
ef0a81ed-3d5d-40bc-bb03-78eb7a62722e,Ruth,Butler,Female,Royal Liverpool University Hospital,Orthopedics,MRCP,8987874,sam98@gmail.com,Yes,Admin,Surgery,"Laborum aspernatur aperiam illum. Occaecati porro saepe dolores. Totam sit blanditiis.
Libero quo ipsa quidem. Deserunt dicta nihil eveniet cupiditate tempore neque.",3.826064776
db66bfda-2df9-4747-8ed1-35530c5a876f,Glen,Baker,Male,Manchester Royal Infirmary,Psychiatry,"BSc, MD, MBBS",20654600,leon24@yahoo.com,Yes,Admin,Neurology,Quam voluptates debitis totam. Libero repellat veritatis id veniam explicabo cumque. Quis veritatis tenetur recusandae repudiandae accusantium.,2.362892177
4d7bd307-1224-41e6-ba89-82dd85e69ea9,Dean,Morgan,Other,Royal London Hospital,Pediatrics,PhD,3610679,julianmiah@gmail.com,Yes,Read-Only,Psychiatry,"Nihil autem neque ut. Praesentium corrupti reiciendis debitis nostrum laborum assumenda. Tenetur impedit amet voluptatibus error.
Perspiciatis ipsa porro porro inventore asperiores.",2.35130431
